,Unnamed: 0,Ligand,Receptor,EM,Target,Sender.group,Receiver.group,Ligand_sclog2FC,Receptor_sclog2FC,EM_sclog2FC,Target_sclog2FC,Path,SigWeight_5X,SigWeight_WT,log2FC,adjlog2FC,Ligand_pr_log2FC,Ligand_pr_adjlog2FC,Receptor_pr_log2FC,Receptor_pr_adjlog2FC,EM_pr_log2FC,EM_pr_adjlog2FC,Target_pr_log2FC,Target_pr_adjlog2FC,Ligand_ps_log2FC,Ligand_ps_adjlog2FC,Receptor_ps_log2FC,Receptor_ps_adjlog2FC,EM_ps_log2FC,EM_ps_adjlog2FC,Target_ps_log2FC,Target_ps_adjlog2FC,Ligand_py_log2FC,Ligand_py_adjlog2FC,Receptor_py_log2FC,Receptor_py_adjlog2FC,EM_py_log2FC,EM_py_adjlog2FC,Target_py_log2FC,Target_py_adjlog2FC,sc_up,sc_down,pr_up,pr_down,ps_up,ps_down,py_up,py_down,RNA_score,pr_score,ps_score,py_score,final_score,final_score_wKinase,Kinase_R_of_EM,Kinase_R_of_T,Kinase_EM_of_T,Kinase_R_of_EM_EIcondition1,Kinase_R_of_EM_EIcondition2,Kinase_R_of_T_EIcondition1,Kinase_R_of_T_EIcondition2,Kinase_EM_of_T_EIcondition1,Kinase_EM_of_T_EIcondition2,Kinase_score_5X,Kinase_score_WT,Path.ID
87,91,Stx1a,Cacna1b,Dmd,Lrp8,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,0.101448022395997,Stx1a*Cacna1b*Dmd*Lrp8,0.227008004763072,0.156115256102971,0.540131641597752,0.15844358409766,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,,,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,,,,,,,,,,,4,0,1,2,2,1,0,0,0.157130888859706,-0.0807917410431959,-0.0533337645157241,0,0.0900681360802456,0.0900681360802456,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Lrp8*Excitatory.neurons*Excitatory.neurons
88,92,Stx1a,Cacna1b,Dmd,Dync1i1,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,-0.0510883251405881,Stx1a*Cacna1b*Dmd*Dync1i1,0.313308690773343,0.276258959866975,0.1815635327548,0.0895663606291934,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,-0.141851074181848,-0.141851074181848,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,-0.144527641265747,-0.144527641265747,,,,,,,,,3,1,1,3,2,2,0,0,0.0893276222585249,-0.116018551177802,-0.0892161818851807,0,-0.0132897442729664,-0.0132897442729664,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Dync1i1*Excitatory.neurons*Excitatory.neurons
89,94,Stx1a,Cacna1b,Dmd,Gabrb1,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,-0.116378480714239,Stx1a*Cacna1b*Dmd*Gabrb1,0.385674855628495,0.338112669227021,0.189881015762572,0.125931202327545,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,0.182641965300298,0.144306806306207,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,0.388312050996649,0.178132957031138,,,,,,,,,3,1,2,2,3,1,0,0,0.125269697878166,-0.0449633967843337,-0.0092656557343177,0,0.0981551716188398,0.0981551716188398,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Gabrb1*Excitatory.neurons*Excitatory.neurons
90,95,Stx1a,Cacna1b,Dmd,Cadps,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,0.221701629024787,Stx1a*Cacna1b*Dmd*Cadps,0.396054219621166,0.329710090482538,0.264499907966528,0.181701440748562,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,-0.0890937102362635,-0.0890937102362635,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,0.216340100288223,0.216340100288223,,,,,,,0.0,0.0,4,0,1,3,3,1,0,1,0.179727850807993,-0.103006421938496,-7.70176958169722e-05,0,0.128186130990837,0.128186130990837,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Cadps*Excitatory.neurons*Excitatory.neurons
91,97,Stx1a,Cacna1b,Dmd,Ppib,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,0.0254171628577946,Stx1a*Cacna1b*Dmd*Ppib,0.38588638207388,0.330726868498948,0.222535876167768,0.14769646704318,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,0.420496392295739,0.420496392295739,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,,,,,,,,,,,4,0,2,2,2,1,0,0,0.146631793723832,0.0185453923093261,-0.0533337645157241,0,0.129237607620633,0.129237607620633,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Ppib*Excitatory.neurons*Excitatory.neurons
92,101,Stx1a,Cacna1b,Dmd,Kcnip4,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,-0.0367305404383387,Stx1a*Cacna1b*Dmd*Kcnip4,0.417977867757738,0.360700533587355,0.212624995223746,0.156565370403898,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,0.0422096665910319,0.0348181064514403,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,0.0119386651682259,0.0001961080610133,,,,,,,,,3,1,2,2,3,1,0,0,0.155298509853477,-0.0720907302262271,-0.0532847375010993,0,0.0926107759898142,0.0926107759898142,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Kcnip4*Excitatory.neurons*Excitatory.neurons
93,102,Stx1a,Cacna1b,Dmd,Myt1l,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,0.0387979340257161,Stx1a*Cacna1b*Dmd*Myt1l,0.407710126439285,0.349417215023503,0.222593101552431,0.158788455581388,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,0.0287800851874272,9.00455327881954e-05,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,0.0602965763107432,0.0225259390695011,,,,,,,,,4,0,2,2,3,1,0,0,0.157467227186918,-0.0807692296600597,-0.0477032320605109,0,0.0932309963266331,0.0932309963266331,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Myt1l*Excitatory.neurons*Excitatory.neurons
94,103,Stx1a,Cacna1b,Dmd,Cck,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.120371336579976,0.146286726415452,-0.15915692994503,Stx1a*Cacna1b*Dmd*Cck,0.316897519975406,0.296437375030377,0.0962890141975758,0.0483197564367621,-0.409960141360824,-0.409960141360824,-0.0511649582449302,-0.0221796243594624,0.0876717967982194,0.0876717967982194,-0.143472053800862,-0.0088765496631362,-0.383120100148587,-0.383120100148587,0.0753525969705706,0.0753525969705706,0.40584702294658,0.0770206047096832,0.592351228553484,0.439891909033806,,,,,,,,,3,1,1,3,3,1,0,0,0.0482821858867943,-0.0830108201765531,0.0500549459257432,0,0.0318042487613894,0.0318042487613894,,,,,,,,,,0.0,0.0,Stx1a*Cacna1b*Dmd*Cck*Excitatory.neurons*Excitatory.neurons
95,105,Stx1a,Cacna1d,Dlg4,Grin2a,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.048649483894545,0.236225585299372,0.0288111813968336,Stx1a*Cacna1d*Dlg4*Grin2a,0.338097014593143,0.277226516338206,0.286372021358696,0.158092768876576,-0.409960141360824,-0.409960141360824,,,-0.0951424699885132,-0.0951424699885132,-0.126087447034081,-0.126087447034081,-0.383120100148587,-0.383120100148587,,,-0.0623504625655674,-0.0572442390848237,0.0146018461827197,0.0146018461827197,,,,,0.0,0.0,0.0,0.0,4,0,0,3,1,2,0,2,0.156788716459364,-0.152179687534573,-0.1019987525934,0,0.0296994963953777,0.0296994963953777,,,,,,,,,,0.0,0.0,Stx1a*Cacna1d*Dlg4*Grin2a*Excitatory.neurons*Excitatory.neurons
96,106,Stx1a,Cacna1d,Dlg4,Grin2b,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.048649483894545,0.236225585299372,0.0978667817506634,Stx1a*Cacna1d*Dlg4*Grin2b,0.342937439027126,0.280573847622532,0.289564873028353,0.163166524706733,-0.409960141360824,-0.409960141360824,,,-0.0951424699885132,-0.0951424699885132,-0.0439680761525628,-0.0439680761525628,-0.383120100148587,-0.383120100148587,,,-0.0623504625655674,-0.0572442390848237,0.0374105778547751,0.0374105778547751,,,,,0.0,0.0,0.0,0.0,4,0,0,3,1,2,0,2,0.161733769402971,-0.131808756893057,-0.0963006709819231,0,0.0476790554654813,0.0476790554654813,,,,,,,,,,0.0,0.0,Stx1a*Cacna1d*Dlg4*Grin2b*Excitatory.neurons*Excitatory.neurons
97,107,Stx1a,Cacna1d,Snap25,Gria2,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.048649483894545,-0.053864320192355,0.0172175847961439,Stx1a*Cacna1d*Snap25*Gria2,0.433308848199531,0.398297318698839,0.121549929209105,0.0936140997042098,-0.409960141360824,-0.409960141360824,,,-0.0568695097714712,-0.0568695097714712,-0.065882797425021,-0.065882797425021,-0.383120100148587,-0.383120100148587,,,0.0746593121041717,0.0716150817330258,0.127462969294651,0.0504432156004126,,,,,,,0.0,0.0,3,1,0,3,2,1,0,1,0.0933415894351681,-0.127758689349135,-0.0608801625457684,0,-0.0009778365122834,-0.0009778365122834,,,,,,,,,,0.0,0.0,Stx1a*Cacna1d*Snap25*Gria2*Excitatory.neurons*Excitatory.neurons
98,108,Stx1a,Cacna1d,Dlg2,Grin2a,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.048649483894545,-0.0279253490566827,0.0288111813968336,Stx1a*Cacna1d*Dlg2*Grin2a,0.406391508209748,0.373848273058323,0.120417387738484,0.085542943804001,-0.409960141360824,-0.409960141360824,,,,,-0.126087447034081,-0.126087447034081,-0.383120100148587,-0.383120100148587,,,,,0.0146018461827197,0.0146018461827197,,,,,,,0.0,0.0,3,1,0,2,1,1,0,1,0.0853348965324312,-0.128465580966158,-0.0877033043439989,0,-0.022749546122647,-0.022749546122647,,,,,,,,,,0.0,0.0,Stx1a*Cacna1d*Dlg2*Grin2a*Excitatory.neurons*Excitatory.neurons
99,109,Stx1a,Cacna1d,Dlg2,Grin2b,Excitatory.neurons,Excitatory.neurons,0.0633915162225852,0.048649483894545,-0.0279253490566827,0.0978667817506634,Stx1a*Cacna1d*Dlg2*Grin2b,0.412209682583364,0.378362249702869,0.123610239408141,0.0894274070508383,-0.409960141360824,-0.409960141360824,,,,,-0.0439680761525628,-0.0439680761525628,-0.383120100148587,-0.383120100148587,,,,,0.0374105778547751,0.0374105778547751,,,,,,,0.0,0.0,3,1,0,2,1,1,0,1,0.0891897757395836,-0.108094650324642,-0.0820052227325221,0,-0.0058601607889982,-0.0058601607889982,,,,,,,,,,0.0,0.0,Stx1a*Cacna1d*Dlg2*Grin2b*Excitatory.neurons*Excitatory.neurons
